,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
2667,Color,R,153.0,155.0,0.0,170.0,Nicole Ari Parker,3000.0,26384919.0,Drama,Don Cheadle,Boogie Nights ,189032,3677,1970s|adult entertainment industry|nightclub|porn industry|san fernando valley california,15,1970s|adult entertainment industry|nightclub|porn industry|san fernando valley california,http://www.imdb.com/title/tt0118749/?ref_=fn_tt_tt_1,560.0,English,USA,R,15000000.0,1997.0,360.0,7.9,2.35,0
2668,Color,R,25.0,94.0,11.0,232.0,Rosanna Arquette,1000.0,22189039.0,Action|Crime|Drama|Romance|Thriller,Kieran Culkin,Nowhere to Run ,17074,2210,business|escaped convict|farm|motorcycle|widow,0,business|escaped convict|farm|motorcycle|widow,http://www.imdb.com/title/tt0107711/?ref_=fn_tt_tt_1,55.0,English,USA,R,15000000.0,1993.0,605.0,5.5,1.85,466
2669,Color,PG,46.0,95.0,15.0,461.0,Danny Pino,1000.0,20998709.0,Adventure|Drama|Family,Alison Lohman,Flicka ,6095,3845,father son relationship|horse|horse ranch|ranch|wild mustang,0,father son relationship|horse|horse ranch|ranch|wild mustang,http://www.imdb.com/title/tt0434215/?ref_=fn_tt_tt_1,76.0,English,USA,PG,15000000.0,2006.0,786.0,6.2,2.35,1000
2670,Color,R,161.0,89.0,7.0,399.0,Daniella Alonso,919.0,20801344.0,Horror,Jeff Kober,The Hills Have Eyes II ,49721,2559,desert|fight|hill|murder|mutant,0,desert|fight|hill|murder|mutant,http://www.imdb.com/title/tt0800069/?ref_=fn_tt_tt_1,211.0,English,USA,R,15000000.0,2007.0,557.0,5.1,2.35,0
2671,Color,R,108.0,97.0,83.0,579.0,Joey Lawrence,912.0,21468807.0,Horror|Mystery|Thriller,Loretta Devine,Urban Legends: Final Cut ,13048,2682,film set|movie set|sequel|slow motion|urban legend,2,film set|movie set|sequel|slow motion|urban legend,http://www.imdb.com/title/tt0192731/?ref_=fn_tt_tt_1,227.0,English,USA,R,14000000.0,2000.0,786.0,4.1,2.35,243
2672,Color,PG,69.0,90.0,13.0,613.0,Sissy Spacek,882.0,19158074.0,Drama|Family|Fantasy|Romance,William Hurt,Tuck Everlasting ,17983,2661,fountain of youth|immortality|secret|woods|young man,2,fountain of youth|immortality|secret|woods|young man,http://www.imdb.com/title/tt0283084/?ref_=fn_tt_tt_1,127.0,English,USA,PG,15000000.0,2002.0,874.0,6.7,2.35,0
2673,Color,PG-13,78.0,92.0,8.0,129.0,Firass Dirani,472.0,18843314.0,Action|Drama|Thriller,Kelly Carlson,The Marine ,27486,1045,beating|marine|muscleman|tied up|tough guy,1,beating|marine|muscleman|tied up|tough guy,http://www.imdb.com/title/tt0419946/?ref_=fn_tt_tt_1,284.0,English,USA,PG-13,20000000.0,2006.0,239.0,4.7,1.85,0
2674,Color,R,129.0,100.0,10.0,415.0,Will Forte,826.0,20566327.0,Action|Comedy,Nia Long,Keanu ,15385,2958,car chase|gangsta|gun fight|hitman|kitten,2,car chase|gangsta|gun fight|hitman|kitten,http://www.imdb.com/title/tt4139124/?ref_=fn_tt_tt_1,84.0,English,USA,R,15000000.0,2016.0,622.0,6.4,2.35,0
2675,Color,PG-13,135.0,117.0,19.0,461.0,Cinda McCain,3000.0,20218921.0,Drama|Music,Leighton Meester,Country Strong ,14814,4204,country music|panties|pink panties|relapse|songwriter,4,country music|panties|pink panties|relapse|songwriter,http://www.imdb.com/title/tt1555064/?ref_=fn_tt_tt_1,114.0,English,Official site,PG-13,15000000.0,2010.0,646.0,6.3,2.35,0
2676,Color,R,96.0,84.0,119.0,918.0,Ethan Embry,989.0,17411331.0,Horror|Mystery|Sci-Fi|Thriller,Bruce Greenwood,Disturbing Behavior ,17328,4660,blue ribbon|high school|jacket|jock|yogurt,3,blue ribbon|high school|jacket|jock|yogurt,http://www.imdb.com/title/tt0134619/?ref_=fn_tt_tt_1,237.0,English,Australia,R,15000000.0,1998.0,982.0,5.5,1.85,673
2677,Color,R,417.0,140.0,310.0,619.0,Ben Mendelsohn,33000.0,21383298.0,Crime|Drama|Thriller,Ryan Gosling,The Place Beyond the Pines ,187170,34413,bank|carnival|motorcycle|police|rookie cop,3,bank|carnival|motorcycle|police|rookie cop,http://www.imdb.com/title/tt1817273/?ref_=fn_tt_tt_1,376.0,English,USA,R,15000000.0,2012.0,748.0,7.3,2.35,47000
2678,Color,R,172.0,108.0,79.0,537.0,Akie Kotabe,775.0,24984868.0,Action|Crime|Thriller,Luke Bracey,The November Man ,50056,3033,critically bashed|premarital sex|sex scene|sex standing up|stripper,2,critically bashed|premarital sex|sex scene|sex standing up|stripper,http://www.imdb.com/title/tt2402157/?ref_=fn_tt_tt_1,152.0,English,USA,R,15000000.0,2014.0,614.0,6.3,2.35,0
2679,Color,R,88.0,109.0,11.0,159.0,Patrick Bergin,471.0,16459004.0,Drama|Mystery|Thriller,Jason Priestley,Eye of the Beholder ,13320,1069,chicago illinois|false identity|femme fatale|new york city|spying,1,chicago illinois|false identity|femme fatale|new york city|spying,http://www.imdb.com/title/tt0120662/?ref_=fn_tt_tt_1,415.0,English,Canada,R,15000000.0,1999.0,308.0,4.9,2.35,327
2680,Color,R,388.0,131.0,0.0,383.0,Christian Camargo,10000.0,15700000.0,Drama|History|Thriller|War,Jeremy Renner,The Hurt Locker ,332065,11114,army|bomb|dangerous job|death|iraq,0,army|bomb|dangerous job|death|iraq,http://www.imdb.com/title/tt0887912/?ref_=fn_tt_tt_1,876.0,English,USA,R,15000000.0,2008.0,602.0,7.6,1.85,16000
2681,Color,R,45.0,114.0,73.0,563.0,George C. Scott,695.0,15100000.0,Action|Horror|Sci-Fi|Thriller,Heather Locklear,Firestarter ,22797,3444,captain|experiment|fire|psychic|secret government agency,1,captain|experiment|fire|psychic|secret government agency,http://www.imdb.com/title/tt0087262/?ref_=fn_tt_tt_1,96.0,English,USA,R,15000000.0,1984.0,654.0,6.0,2.35,0
2682,Color,R,414.0,97.0,181.0,748.0,Sam Shepard,11000.0,14938570.0,Crime|Thriller,Brad Pitt,Killing Them Softly ,111625,14025,exploding car|hit by a car|poker game|punched in the face|shot to death,1,exploding car|hit by a car|poker game|punched in the face|shot to death,http://www.imdb.com/title/tt1764234/?ref_=fn_tt_tt_1,369.0,English,USA,R,15000000.0,2012.0,820.0,6.2,2.35,20000
2683,Color,R,291.0,122.0,210.0,123.0,Nina Hoss,22000.0,17237244.0,Crime|Drama|Thriller,Philip Seymour Hoffman,A Most Wanted Man ,57210,22574,intelligence|intelligence agency|secret service|surveillance camera|war on terror,3,intelligence|intelligence agency|secret service|surveillance camera|war on terror,http://www.imdb.com/title/tt1972571/?ref_=fn_tt_tt_1,158.0,English,UK,R,15000000.0,2014.0,164.0,6.8,2.35,13000
2684,Color,R,97.0,87.0,374.0,484.0,Harland Williams,826.0,14249005.0,Comedy,Rip Torn,Freddy Got Fingered ,39788,2689,animator|bamboo cane|cartoonist|sausage|slacker,1,animator|bamboo cane|cartoonist|sausage|slacker,http://www.imdb.com/title/tt0240515/?ref_=fn_tt_tt_1,619.0,English,USA,R,15000000.0,2001.0,503.0,4.5,1.85,0
2685,Color,G,37.0,85.0,12.0,23.0,Cam Clarke,354.0,12701880.0,Adventure|Animation|Comedy|Family,Yuri Lowenthal,The Pirates Who Don't Do Anything: A VeggieTales Movie ,2037,568,17th century|king|pirate|vegetable|waiter,0,17th century|king|pirate|vegetable|waiter,http://www.imdb.com/title/tt0475998/?ref_=fn_tt_tt_1,22.0,English,USA,G,15000000.0,2008.0,173.0,5.7,1.85,175
2686,Color,G,68.0,85.0,0.0,44.0,The Edge,468.0,10353690.0,Documentary|Music,Bono,U2 3D ,2673,646,3d in title|digit in title|rock band|rocker|u2,0,3d in title|digit in title|rock band|rocker|u2,http://www.imdb.com/title/tt0892375/?ref_=fn_tt_tt_1,31.0,English,USA,G,39752620.436387606,2007.0,67.0,8.4,1.78,116
2687,Color,R,90.0,101.0,36.0,377.0,Adrian Paul,1000.0,12801190.0,Action|Adventure|Fantasy|Sci-Fi,Christopher Lambert,Highlander: Endgame ,16340,2764,battle|explosion|immortal|revenge|sequel to cult film,1,battle|explosion|immortal|revenge|sequel to cult film,http://www.imdb.com/title/tt0144964/?ref_=fn_tt_tt_1,355.0,English,USA,R,15000000.0,2000.0,786.0,4.6,2.35,356
2688,Color,R,81.0,121.0,16.0,526.0,Faizon Love,907.0,12549485.0,Crime|Drama|Musical|Romance,Cicely Tyson,Idlewild ,4603,3633,gangster|playing piano|song and dance|speakeasy|written and directed by cast member,4,gangster|playing piano|song and dance|speakeasy|written and directed by cast member,http://www.imdb.com/title/tt0417225/?ref_=fn_tt_tt_1,91.0,English,USA,R,15000000.0,2006.0,585.0,6.2,2.35,489
2689,Color,PG-13,221.0,107.0,92.0,358.0,Jim Sturgess,11000.0,13766014.0,Drama|Romance,Anne Hathaway,One Day ,106111,17627,23 year time span|accidental death|best friend|loss of loved one|male female friendship,0,23 year time span|accidental death|best friend|loss of loved one|male female friendship,http://www.imdb.com/title/tt1563738/?ref_=fn_tt_tt_1,181.0,English,USA,PG-13,15000000.0,2011.0,5000.0,7.0,2.35,49000
2690,Color,PG-13,230.0,111.0,0.0,727.0,Jimmy Fallon,796.0,13034417.0,Drama|Sport,Daniel Stern,Whip It ,55665,2633,beauty pageant|friend|pageant|roller derby|texas,1,beauty pageant|friend|pageant|roller derby|texas,http://www.imdb.com/title/tt1172233/?ref_=fn_tt_tt_1,118.0,English,USA,PG-13,15000000.0,2009.0,787.0,6.9,2.35,10000
2691,Color,R,57.0,92.0,34.0,366.0,Tom Noonan,14000.0,11632420.0,Crime|Drama|Thriller,Vin Diesel,Knockaround Guys ,19768,15644,mob|mobster|money|montana|sheriff,1,mob|mobster|money|montana|sheriff,http://www.imdb.com/title/tt0211465/?ref_=fn_tt_tt_1,135.0,English,USA,R,39752620.436387606,2001.0,442.0,6.1,2.35,566
2692,Color,R,119.0,97.0,164.0,308.0,Brian Van Holt,436.0,12212417.0,Crime|Thriller,Louis Lombardi,Confidence ,30643,1172,con|grifter|lap dance|organized crime|shot in the forehead,3,con|grifter|lap dance|organized crime|shot in the forehead,http://www.imdb.com/title/tt0310910/?ref_=fn_tt_tt_1,144.0,English,USA,R,15000000.0,2003.0,324.0,6.7,2.35,622
2693,Color,PG-13,97.0,97.0,745.0,745.0,Bradley Whitford,12000.0,11614236.0,Comedy,Jeff Bridges,The Muse ,9294,15209,directed by star|muse|satire|screenwriter|tiffany's,2,directed by star|muse|satire|screenwriter|tiffany's,http://www.imdb.com/title/tt0164108/?ref_=fn_tt_tt_1,140.0,English,USA,PG-13,15000000.0,1999.0,821.0,5.6,1.37,251
2694, Black and White,PG-13,119.0,125.0,34.0,65.0,Keith Allen,427.0,13337299.0,Biography|Drama|Music|Musical,Kevin McNally,De-Lovely ,9649,729,cole porter|composer|love|party|tears,7,cole porter|composer|love|party|tears,http://www.imdb.com/title/tt0352277/?ref_=fn_tt_tt_1,226.0,English,USA,PG-13,20000000.0,2004.0,66.0,6.6,2.35,1000
2695,Color,PG,42.0,124.0,11000.0,563.0,Larry David,11000.0,10763469.0,Comedy|Drama|Romance,Woody Allen,New York Stories ,13692,12685,12 year old|artist|hotel|three word title|written and directed by cast member,0,12 year old|artist|hotel|three word title|written and directed by cast member,http://www.imdb.com/title/tt0097965/?ref_=fn_tt_tt_1,55.0,English,USA,PG,15000000.0,1989.0,860.0,6.4,1.85,877
2696,Color,G,24.0,76.0,9.0,47.0,Kyla Pratt,595.0,11144518.0,Adventure|Family,Trevor Morgan,Barney's Great Adventure ,2724,1139,apostrophe in title|critically bashed|hit on the head with a ball|punctuation in title|tyrannosaurus rex,0,apostrophe in title|critically bashed|hit on the head with a ball|punctuation in title|tyrannosaurus rex,http://www.imdb.com/title/tt0120598/?ref_=fn_tt_tt_1,53.0,English,Canada,G,15000000.0,1998.0,417.0,2.8,1.85,436
2697,Color,R,208.0,107.0,561.0,353.0,RZA,746.0,15608545.0,Action,Rick Yune,The Man with the Iron Fists ,53471,2377,blacksmith|box office flop|chop socky|critically bashed|village,3,blacksmith|box office flop|chop socky|critically bashed|village,http://www.imdb.com/title/tt1258972/?ref_=fn_tt_tt_1,224.0,English,USA,R,15000000.0,2012.0,561.0,5.4,2.35,29000
2698,Color,PG-13,42.0,91.0,23.0,629.0,Jake Busey,925.0,10443316.0,Comedy|Drama|Romance,Catherine O'Hara,Home Fries ,7159,2913,baby|infidelity|pilot|pregnant|waitress,2,baby|infidelity|pilot|pregnant|waitress,http://www.imdb.com/title/tt0119304/?ref_=fn_tt_tt_1,88.0,English,USA,PG-13,15000000.0,1998.0,660.0,5.0,1.85,247
2699,Color,PG-13,44.0,96.0,4.0,670.0,Chris Klein,989.0,10494147.0,Drama|Romance,Bruce Greenwood,Here on Earth ,7403,3142,diner|love|private school|school|small town,1,diner|love|private school|school|small town,http://www.imdb.com/title/tt0195778/?ref_=fn_tt_tt_1,162.0,English,USA,PG-13,15000000.0,2000.0,841.0,5.1,1.85,648
2700,Color,R,230.0,142.0,0.0,1000.0,Bob Hoskins,22000.0,9929000.0,Drama|Sci-Fi,Robert De Niro,Brazil ,152306,29475,black comedy|bureaucracy|dream|terrorist|wrongful arrest,0,black comedy|bureaucracy|dream|terrorist|wrongful arrest,http://www.imdb.com/title/tt0088846/?ref_=fn_tt_tt_1,513.0,English,UK,R,15000000.0,1985.0,5000.0,8.0,1.85,16000
2701,Color,PG,46.0,103.0,80.0,782.0,Rebecca De Mornay,1000.0,10411980.0,Family|Music|Romance,Oliver James,Raise Your Voice ,22649,4676,music school|scholarship|small town|stage fright|three word title,0,music school|scholarship|small town|stage fright|three word title,http://www.imdb.com/title/tt0361696/?ref_=fn_tt_tt_1,212.0,English,USA,PG,15000000.0,2004.0,872.0,5.9,2.35,1000
2702,Color,TV-14,18.0,60.0,686.5092123911724,186.0,Nicole de Boer,443.0,48468407.52680933,Drama|Fantasy|Mystery|Sci-Fi,David Ogden Stiers,The Dead Zone             ,7122,981,psychic|psychic power|psychometry|spin off|supernatural power,1,psychic|psychic power|psychometry|spin off|supernatural power,http://www.imdb.com/title/tt0281432/?ref_=fn_tt_tt_1,77.0,English,Canada,TV-14,39752620.436387606,2002.4705167173252,319.0,7.5,2.22040305473059,576
2703,Color,R,249.0,117.0,0.0,12000.0,Jeff Bridges,22000.0,17439163.0,Comedy|Crime,Philip Seymour Hoffman,The Big Lebowski ,537419,47728,death|drug|nihilism|rug|white russian,1,death|drug|nihilism|rug|white russian,http://www.imdb.com/title/tt0118715/?ref_=fn_tt_tt_1,1028.0,English,USA,R,15000000.0,1998.0,12000.0,8.2,1.85,35000
2704, Black and White,R,197.0,116.0,153.0,539.0,Michael Raymond-James,3000.0,9396487.0,Drama|Music,Justin Timberlake,Black Snake Moan ,52421,5012,breasts|nipples visible through clothing|nudity|rear entry sex|white panties,0,breasts|nipples visible through clothing|nudity|rear entry sex|white panties,http://www.imdb.com/title/tt0462200/?ref_=fn_tt_tt_1,200.0,English,USA,R,15000000.0,2006.0,788.0,7.0,2.35,0
2705,Color,R,71.0,118.0,41.0,274.0,Dash Mihok,556.0,9059588.0,Crime|Drama|Romance|Thriller,Khandi Alexander,Dark Blue ,17261,1873,corrupt|criminal|investigation|lapd|police,1,corrupt|criminal|investigation|lapd|police,http://www.imdb.com/title/tt0279331/?ref_=fn_tt_tt_1,125.0,English,USA,R,15000000.0,2002.0,463.0,6.6,2.35,455
2706,Color,R,190.0,108.0,187.0,254.0,Archie Panjabi,11000.0,9172810.0,Biography|Drama|History|Thriller|War,Angelina Jolie Pitt,A Mighty Heart ,24150,12178,fbi|journalist|missing|pakistan|reporter,0,fbi|journalist|missing|pakistan|reporter,http://www.imdb.com/title/tt0829459/?ref_=fn_tt_tt_1,118.0,English,USA,R,16000000.0,2007.0,883.0,6.7,2.35,923
2707,Color,PG-13,50.0,94.0,9.0,612.0,Jodi Lyn O'Keefe,11000.0,8735529.0,Comedy|Drama|Romance,James Franco,Whatever It Takes ,8055,13524,male objectification|manipulative behavior|modern day adaptation|narcissistic woman|promiscuous woman,4,male objectification|manipulative behavior|modern day adaptation|narcissistic woman|promiscuous woman,http://www.imdb.com/title/tt0202402/?ref_=fn_tt_tt_1,89.0,English,USA,PG-13,15000000.0,2000.0,897.0,5.5,1.85,816
2708,Color,R,63.0,97.0,2.0,461.0,Lin Shaye,890.0,8586376.0,Comedy,Vivica A. Fox,Boat Trip ,26598,3161,gay|hot air balloon|rejecting a marriage proposal|talking to a dog|vomiting on someone,4,gay|hot air balloon|rejecting a marriage proposal|talking to a dog|vomiting on someone,http://www.imdb.com/title/tt0285462/?ref_=fn_tt_tt_1,132.0,English,USA,R,20000000.0,2002.0,852.0,4.9,1.85,1000
2709,Color,PG,104.0,97.0,32.0,692.0,Tom Wilkinson,14000.0,8378141.0,Comedy|Drama|Romance,Colin Firth,The Importance of Being Earnest ,18966,16502,comedy of manners|false identity|farce|love|period drama,5,comedy of manners|false identity|farce|love|period drama,http://www.imdb.com/title/tt0278500/?ref_=fn_tt_tt_1,141.0,English,UK,PG,15000000.0,2002.0,1000.0,6.9,2.35,0
2710,Color,Unrated,140.1942719807731,99.0,45.0,224.0,Campbell Scott,1000.0,48468407.52680933,Fantasy|Romance,Jennifer Jason Leigh,The Love Letter ,1465,2166,antique|desk|letter|love|time travel,1,antique|desk|letter|love|time travel,http://www.imdb.com/title/tt0140340/?ref_=fn_tt_tt_1,56.0,English,USA,Unrated,39752620.436387606,1998.0,393.0,7.4,1.33,515
2711,Color,PG,49.0,91.0,6.0,596.0,Neil Flynn,8000.0,8080116.0,Adventure|Comedy|Family,Logan Lerman,Hoot ,6562,10732,fight|florida|montana|owl|school,0,fight|florida|montana|owl|school,http://www.imdb.com/title/tt0453494/?ref_=fn_tt_tt_1,66.0,English,USA,PG,15000000.0,2006.0,625.0,5.6,1.85,647
2712,Color,R,300.0,107.0,454.0,39.0,Anna Madeley,65.0,7757130.0,Comedy|Crime|Drama,Elizabeth Berrington,In Bruges ,307639,173,bruges|bullet|hope|irish|tourist,1,bruges|bullet|hope|irish|tourist,http://www.imdb.com/title/tt0780536/?ref_=fn_tt_tt_1,513.0,English,UK,R,15000000.0,2008.0,49.0,8.0,2.35,32000
2713,Color,PG-13,43.0,95.0,24.0,426.0,S. Epatha Merkerson,931.0,9123834.0,Comedy|Romance,Tyler James Williams,Peeples ,4065,3322,african american,6,african american,http://www.imdb.com/title/tt1699755/?ref_=fn_tt_tt_1,33.0,English,USA,PG-13,15000000.0,2013.0,539.0,5.3,2.35,0
2714,Color,PG-13,132.0,102.0,11.0,1000.0,Bradley Cooper,15000.0,6409206.0,Comedy|Music,Emma Stone,The Rocker ,32311,33153,20 years later|drummer|hdtv|rock band|rock star,4,20 years later|drummer|hdtv|rock band|rock star,http://www.imdb.com/title/tt1031969/?ref_=fn_tt_tt_1,104.0,English,USA,PG-13,15000000.0,2008.0,14000.0,6.2,1.85,0
2715,Color,PG-13,97.0,88.0,96.0,360.0,Zach Gilford,24000.0,6373693.0,Comedy|Romance,J.K. Simmons,Post Grad ,11498,25637,graduation|graduation speech|title directed by female|tv studio|unemployment,1,graduation|graduation speech|title directed by female|tv studio|unemployment,http://www.imdb.com/title/tt1142433/?ref_=fn_tt_tt_1,53.0,English,USA,PG-13,15000000.0,2009.0,971.0,5.3,1.85,0
2716,Color,R,242.0,106.0,835.0,363.0,Hal Holbrook,13000.0,7556708.0,Drama,Matt Damon,Promised Land ,30284,14544,corporate greed|corporation|natural gas|salesman|small town,1,corporate greed|corporation|natural gas|salesman|small town,http://www.imdb.com/title/tt2091473/?ref_=fn_tt_tt_1,102.0,English,USA,R,15000000.0,2012.0,826.0,6.6,1.85,10000
2717,Color,PG-13,218.0,92.0,11000.0,386.0,Michael McKean,860.0,5306447.0,Comedy|Romance,Larry David,Whatever Works ,58967,2717,atheist|limp|quantum mechanics|religion|runaway,1,atheist|limp|quantum mechanics|religion|runaway,http://www.imdb.com/title/tt1178663/?ref_=fn_tt_tt_1,169.0,English,USA,PG-13,15000000.0,2009.0,658.0,7.2,1.85,10000
2718, Black and White,PG-13,49.0,105.0,52.0,275.0,Susan Ward,477.0,5217498.0,Drama|Mystery|Thriller,Matthew Settle,The In Crowd ,3668,2312,clique|country club|female protagonist|lip gloss|title directed by female,4,clique|country club|female protagonist|lip gloss|title directed by female,http://www.imdb.com/title/tt0163676/?ref_=fn_tt_tt_1,85.0,English,USA,PG-13,15000000.0,2000.0,397.0,4.6,1.85,157
2719,Color,R,172.0,107.0,0.0,289.0,Dwight Yoakam,572.0,5023275.0,Adventure|Crime|Drama|Mystery|Western,Levon Helm,Three Burials ,34194,1627,cemetery|friend|journey|mexico|promise,2,cemetery|friend|journey|mexico|promise,http://www.imdb.com/title/tt0419294/?ref_=fn_tt_tt_1,199.0,English,France,R,15000000.0,2005.0,324.0,7.5,2.35,0
2720,Color,PG-13,68.0,120.0,0.0,693.0,Mark Margolis,49000.0,4956401.0,Drama|War,Robin Williams,Jakob the Liar ,12601,51657,german|ghetto|hope|nazi|radio,2,german|ghetto|hope|nazi|radio,http://www.imdb.com/title/tt0120716/?ref_=fn_tt_tt_1,89.0,English,France,PG-13,15000000.0,1999.0,1000.0,6.5,1.85,0
2721,Color,R,223.0,103.0,1000.0,611.0,Corbin Bernsen,21000.0,4235837.0,Comedy|Crime|Mystery,Robert Downey Jr.,Kiss Kiss Bang Bang ,175962,23932,actor|detective sergeant|hotel|nightclub|thief,2,actor|detective sergeant|hotel|nightclub|thief,http://www.imdb.com/title/tt0373469/?ref_=fn_tt_tt_1,336.0,English,USA,R,15000000.0,2005.0,1000.0,7.6,2.35,0
2722,Color,R,59.0,92.0,6.0,577.0,Fred Willard,890.0,4002955.0,Comedy|Fantasy|Horror|Thriller,Vivica A. Fox,Idle Hands ,33745,3654,breasts|female frontal nudity|nude woman murdered|slow motion scene|trailer home,0,breasts|female frontal nudity|nude woman murdered|slow motion scene|trailer home,http://www.imdb.com/title/tt0138510/?ref_=fn_tt_tt_1,198.0,English,USA,R,20000000.0,1999.0,729.0,6.2,1.85,0
2723,Color,R,252.0,147.0,0.0,669.0,Robert Forster,6000.0,7219578.0,Drama|Mystery|Thriller,Naomi Watts,Mulholland Drive ,235992,8484,amnesia|car accident|female protagonist|lesbian sex|loss of memory,1,amnesia|car accident|female protagonist|lesbian sex|loss of memory,http://www.imdb.com/title/tt0166924/?ref_=fn_tt_tt_1,1768.0,English,France,R,15000000.0,2001.0,889.0,8.0,1.85,16000
